form,sid,grp,ntm,loss,aic,bic,tau,pc_coef,dlp_coef,rlp_coef,mlp_coef,relt_coef
RELT,249,1,3,214.82796987568554,491.6559397513711,600.8212282051007,8.708520688104645,,,,,0.6678790393396923
PC + dLP,249,1,3,267.543553379013,597.087106758026,706.2523952117557,9.309375074129116,-0.34481321097990525,0.4916111903971492,,,
PC + rLP,249,1,3,209.62102227201245,481.2420445440249,590.4073329977546,4.81421933158825,-0.7224620027860074,,4.195297962729865,,
PC + mLP,249,1,3,284.3963797573058,630.7927595146116,739.9580479683412,5.407494993857142,-0.6005058397989037,,,0.1341878926226431,
PC + RELT,249,1,3,203.38491277336317,468.76982554672634,577.935114000456,6.291699374047993,-0.26886624614502125,,,,0.7905859798059153
dLP + rLP,249,1,3,259.1806817831558,580.3613635663116,689.5266520200413,10.437426017384135,,0.09064262642386874,1.667772558803097,,
dLP + mLP,249,1,3,333.27761153531037,728.5552230706207,837.7205115243504,4.979321459226911,,0.6199055530494227,,-0.0583856947451425,
dLP + RELT,249,1,3,211.83862540271573,485.67725080543147,594.8425392591611,7.801738459031685,,0.2529231054190666,,,0.7243773762743232
rLP + mLP,249,1,3,257.44339780431943,576.8867956086389,686.0520840623685,8.172020023118064,,,2.3132289193860016,0.08597892067657127,
rLP + RELT,249,1,3,176.0508306292155,414.101661258431,523.2669497121607,6.2906783290436925,,,2.5788081917456975,,0.8809694648213137
mLP + RELT,249,1,3,214.54899152164367,491.09798304328734,600.263271497017,7.757582167440781,,,,-0.04086237085105123,0.7479072142237116
PC + dLP + rLP,249,1,3,199.7591204887311,461.5182409774622,570.6835294311918,9.788491703293932,-0.4143075126546741,0.40022005778104486,2.15479098717443,,
PC + dLP + mLP,249,1,3,260.2004281619094,582.4008563238187,691.5661447775484,2.7196057757156336,-1.4032171207693882,1.8771753111048246,,0.5448407293789602,
PC + dLP + RELT,249,1,3,192.23768954938794,446.4753790987759,555.6406675525055,3.5851605794700667,-0.6435589854851362,1.146375268194521,,,1.3258228912999233
PC + rLP + mLP,249,1,3,201.94919048869406,465.8983809773881,575.0636694311178,7.291855123470106,-0.5186892798198058,,2.857352422248752,0.2252313620957263,
PC + rLP + RELT,249,1,3,159.32122023119263,380.64244046238525,489.8077289161149,4.639360992355743,-0.5088835619608435,,4.033263817318823,,1.0111891760991627
PC + mLP + RELT,249,1,3,202.44792017581108,466.89584035162216,576.0611288053518,6.405191714082485,-0.3003407443130973,,,0.10874868217329015,0.7738764748410825
dLP + rLP + mLP,249,1,3,256.73694781325025,575.4738956265005,684.6391840802302,6.050157123937183,,0.14783838671709842,3.0475660293836166,0.11462265192204116,
dLP + rLP + RELT,249,1,3,175.32487126453304,412.6497425290661,521.8150309827957,5.198128931514769,,0.20785290653037053,3.0635747649715896,,1.058798097900368
dLP + mLP + RELT,249,1,3,211.67726337392372,485.35452674784744,594.5198152015771,5.809410532599942,,0.33658638623625053,,-0.04106008194718146,0.9720495102400742
rLP + mLP + RELT,249,1,3,176.04394639995382,414.08789279990765,523.2531812536373,9.827821679712098,,,1.6512889525381238,0.005605977414840335,0.5628016686265898
PC + dLP + rLP + mLP,249,1,3,190.54216675136962,443.08433350273924,552.2496219564689,7.531123829622445,-0.5934832857480843,0.5286719382623332,2.799962289445942,0.24920185843057296,
PC + dLP + rLP + RELT,249,1,3,149.6480508534206,361.2961017068412,470.4613901605709,5.941890596259603,-0.5554928984791604,0.7653585221992238,3.303024362941632,,0.7724133590783914
PC + dLP + mLP + RELT,249,1,3,189.5818778228591,441.1637556457182,550.3290440994479,4.587104878288174,-0.5952233402802578,0.9259898498516755,,0.2594778265435421,1.042239294247126
PC + rLP + mLP + RELT,249,1,3,157.2240717058072,376.4481434116144,485.61343186534407,10.057010827838766,-0.2617936097586763,,1.8417683297079777,0.11283212799182221,0.449793389627645
dLP + rLP + mLP + RELT,249,1,3,175.30932663976637,412.61865327953274,521.7839417332624,9.34607369354793,,0.11610472247496732,1.7048347980957559,0.008797677919386763,0.5872265351620474
PC + dLP + rLP + mLP + RELT,249,1,3,146.1631589461984,354.3263178923968,463.49160634612645,6.578154916895543,-0.5624626189251082,0.6967268638948911,2.9311472822444253,0.22650018481924342,0.6886683834037747
PC,250,1,1,162.39030033170556,386.7806006634111,495.9458891171407,3.8652438628928936,-2.9585630575285617,,,,
dLP,250,1,1,319.8405961342569,701.6811922685138,810.8464807222434,4.74658188411305,,-1.0757879362973803,,,
rLP,250,1,1,299.91052201394876,661.8210440278975,770.9863324816272,2.1997970034726197,,,-2.786858623191616,,
mLP,250,1,1,334.18466465717427,730.3693293143485,839.5346177680782,6.312744617260874,,,,0.32398024100100464,
RELT,250,1,1,124.3485796308095,310.697159261619,419.8624477153486,5.885098662484866,,,,,0.6911835762794797
PC + dLP,250,1,1,116.41372820559491,294.8274564111898,403.9927448649195,9.892354884942394,-2.058995163387521,1.5466176433738703,,,
PC + rLP,250,1,1,160.137341713674,382.274683427348,491.43997188107767,11.363551457142822,-0.914295759578525,,-0.18403356590521483,,
PC + mLP,250,1,1,162.308531839315,386.61706367863,495.7823521323596,6.214439519918222,-1.8480954869659452,,,-0.05551301326289763,
PC + RELT,250,1,1,93.69007904668774,249.38015809337548,358.54544654710514,4.432763179389014,-1.8904909165512072,,,,0.640778652503208
dLP + rLP,250,1,1,260.921327663847,583.842655327694,693.0079437814237,6.051694242735448,,-0.9161076363270347,-1.2322147413185178,,
dLP + mLP,250,1,1,309.48603090828135,680.9720618165627,790.1373502702924,8.238110876603878,,-0.6455361301825551,,0.23925694920480695,
dLP + RELT,250,1,1,91.01795198776551,244.03590397553103,353.2011924292607,4.685306747241163,,-2.8354572217895213,,,1.101877991598397
rLP + mLP,250,1,1,276.6537965705455,615.307593141091,724.4728815948207,6.410457492798472,,,-1.2022874307912292,0.5998307256289801,
rLP + RELT,250,1,1,122.83022276512077,307.66044553024153,416.8257339839712,3.352323891321777,,,0.7650060896800224,,1.3489617386575858
mLP + RELT,250,1,1,123.48502756692533,308.9700551338507,418.1353435875803,5.759057638352724,,,,0.22049095234184982,0.6925725774465802
PC + dLP + rLP,250,1,1,114.73861946729568,291.47723893459136,400.642527388321,10.368029472304416,-2.167370545699804,1.6453253661083376,0.20993579661143422,,
PC + dLP + mLP,250,1,1,116.05048384159053,294.10096768318107,403.26625613691067,8.086837444488854,-2.524381993413143,1.8902475276279256,,-0.13509875829355977,
PC + dLP + RELT,250,1,1,89.89274996361245,241.7854999272249,350.9507883809545,5.210772446381342,-0.5701447815794245,-1.8078831877929005,,,0.8467827831808615
PC + rLP + mLP,250,1,1,160.10454515937707,382.20909031875414,491.37437877248374,12.200397828808596,-0.8552708993271811,,-0.16979488704423035,-0.019199506996171654,
PC + rLP + RELT,250,1,1,89.3042498663415,240.608499732683,349.7737881864126,9.531919110378855,-1.0866888360935245,,0.5043247479135261,,0.3735213368534936
PC + mLP + RELT,250,1,1,93.42232563778352,248.84465127556703,358.00993972929666,5.487548710189243,-1.554290317251078,,,-0.19550623167212042,0.5228635382307432
dLP + rLP + mLP,250,1,1,251.05847409542,564.11694819084,673.2822366445696,4.240177006160736,,-1.1751269337898251,-1.817233509528564,0.6378863596946849,
dLP + rLP + RELT,250,1,1,89.48183688128209,240.96367376256418,350.1289622162938,4.646015850176163,,-3.081130385635639,0.5825354138900345,,1.2415430578456241
dLP + mLP + RELT,250,1,1,90.26293362023313,242.52586724046625,351.6911556941959,4.064305147422279,,-3.3313669576715474,,0.4009638060854489,1.2596522993806283
rLP + mLP + RELT,250,1,1,122.41625732573858,306.83251465147714,415.9978031052068,3.732338286818217,,,0.6009804896119674,0.23329800422259417,1.1806238929446256
PC + dLP + rLP + mLP,250,1,1,114.41997616430562,290.8399523286113,400.0052407823409,10.093747129306191,-2.212592355803987,1.6786636886804183,0.2084186340354457,-0.09605458246689283,
PC + dLP + rLP + RELT,250,1,1,86.68418750881436,235.36837501762872,344.53366347135835,6.833967636211848,-0.7967350782257269,-1.2056514649964793,0.6395533489632236,,0.7116422306764044
PC + dLP + mLP + RELT,250,1,1,89.78920117993164,241.57840235986328,350.74369081359293,5.233825710178132,-0.4514968505828548,-1.966931097765086,,0.14344156349814396,0.8675270827514521
PC + rLP + mLP + RELT,250,1,1,89.05453631963012,240.10907263926023,349.27436109298986,5.558303932573914,-1.8676010969175163,,0.853722497157816,-0.16545636045656759,0.6436341614413339
dLP + rLP + mLP + RELT,250,1,1,88.34084163750818,238.68168327501635,347.846971728746,4.141594073007398,,-3.625214036162187,0.7550619663484733,0.45228823001356433,1.4121984205973024
PC + dLP + rLP + mLP + RELT,250,1,1,86.65339912110454,235.30679824220908,344.47208669593874,4.655591783649243,-1.097649732345377,-1.8760175890398145,0.9351874428538962,0.07902260543034403,1.0595590945139504
PC,251,1,2,288.76675947028605,639.5335189405721,748.6988073943018,7.989812893611808,-0.4173274921762318,,,,
dLP,251,1,2,343.5871206864769,749.1742413729538,858.3395298266835,1.6462131537693656,,-0.8958971637146736,,,
rLP,251,1,2,332.9009023522293,727.8018047044586,836.9670931581883,3.2301804636907527,,,1.096630568764429,,
mLP,251,1,2,296.30427937653633,654.6085587530727,763.7738472068023,2.3362681036378454,,,,1.9033118690567077,
RELT,251,1,2,298.30602135136974,658.6120427027395,767.7773311564691,7.796406637666002,,,,,0.3141885660851472
PC + dLP,251,1,2,287.99270057847934,637.9854011569587,747.1506896106883,6.490892877284307,-0.5383050808013128,0.1651577320534164,,,
PC + rLP,251,1,2,280.6127632761387,623.2255265522774,732.3908150060071,5.746161065567324,-0.5884652361770076,,0.5054928572627444,,
PC + mLP,251,1,2,288.52276768269377,639.0455353653875,748.2108238191172,7.092881714800486,-0.40380557460700417,,,0.10904725180324709,
PC + RELT,251,1,2,276.7373882045821,615.4747764091642,724.6400648628938,6.277744621912298,-0.39191562364225246,,,,0.21697889817600283
dLP + rLP,251,1,2,331.17089951917563,724.3417990383513,833.5070874920809,7.013601904331539,,-0.17415093362636444,0.4867799198938549,,
dLP + mLP,251,1,2,294.68218861578487,651.3643772315697,760.5296656852994,2.4164368576337827,,0.6848554243952341,,2.04166485336097,
dLP + RELT,251,1,2,298.0038681248351,658.0077362496702,767.1730247033998,9.688179393385962,,0.06307273275084725,,,0.26105176743774794
rLP + mLP,251,1,2,291.70177209695635,645.4035441939127,754.5688326476424,10.392869161973039,,,0.2039230896130547,0.41006353850893795,
rLP + RELT,251,1,2,291.3395728061883,644.6791456123766,753.8444340661063,6.779815507014331,,,0.4263203832150353,,0.34153380561132796
mLP + RELT,251,1,2,282.2710562546844,626.5421125093688,735.7074009630985,1.7072267155067522,,,,1.836221665708285,0.8452631116005738
PC + dLP + rLP,251,1,2,279.9565117183553,621.9130234367105,731.0783118904402,2.041940511918575,-1.7243536213221502,0.5065957170157526,1.412179609523334,,
PC + dLP + mLP,251,1,2,287.36267078268213,636.7253415653643,745.8906300190939,9.398561587731313,-0.2934103392725655,0.1495014276451106,,0.1391784811536295,
PC + dLP + RELT,251,1,2,274.82662800008575,611.6532560001715,720.8185444539012,6.094695961846799,-0.4307251614473876,0.29505896581665203,,,0.24121792795170913
PC + rLP + mLP,251,1,2,280.5904664554927,623.1809329109853,732.346221364715,4.536551081905354,-0.7772775691758816,,0.6489490755064262,-0.052849710958626867,
PC + rLP + RELT,251,1,2,270.8899788406177,603.7799576812354,712.945246134965,5.052964890964311,-0.49871181898990746,,0.5194369041940181,,0.2466565380039543
PC + mLP + RELT,251,1,2,276.73446596200426,615.4689319240085,724.6342203777382,3.593896640722612,-0.6711372765720389,,,0.02370298199417675,0.37779967520695057
dLP + rLP + mLP,251,1,2,290.4950761377838,642.9901522755677,752.1554407292973,8.80700175229378,,0.1642933183799766,0.22987769637769895,0.5308798338242755,
dLP + rLP + RELT,251,1,2,290.303323920258,642.606647840516,751.7719362942456,3.030089695974138,,0.40403887533358607,1.018134084099934,,0.8192841677690982
dLP + mLP + RELT,251,1,2,280.05768421778936,622.1153684355787,731.2806568893084,8.057753862555867,,0.24684230470610896,,0.44191259034605074,0.18720145440505967
rLP + mLP + RELT,251,1,2,279.1822575392312,620.3645150784624,729.5298035321921,6.677832680390531,,,0.2857019323332665,0.4363157876142409,0.2104392410362059
PC + dLP + rLP + mLP,251,1,2,279.94658152003296,621.8931630400659,731.0584514937956,8.44797850918468,-0.4055466784160444,0.12748086611441145,0.33794307806991797,0.019974515290687177,
PC + dLP + rLP + RELT,251,1,2,268.5192336915131,599.0384673830262,708.2037558367558,2.6385842883290582,-1.0100733424071073,0.8035277246164966,1.0398210183890397,,0.5379516412253853
PC + dLP + mLP + RELT,251,1,2,274.7161731030438,611.4323462060876,720.5976346598172,6.647225502932876,-0.3515617356060513,0.28572935308586483,,0.08154105997857403,0.2168563881195563
PC + rLP + mLP + RELT,251,1,2,270.3725432179434,602.7450864358868,711.9103748896165,5.2997286476584575,-0.6023072672515858,,0.5471859922466312,-0.22887779871120906,0.24917703410594702
dLP + rLP + mLP + RELT,251,1,2,276.85110779089,615.70221558178,724.8675040355097,1.9910237599462688,,1.0411626249941413,0.9816846031830081,1.6514185034982296,0.7606930787820452
PC + dLP + rLP + mLP + RELT,251,1,2,268.2788289306743,598.5576578613486,707.7229463150783,6.021445046521306,-0.5168672234143256,0.3330451101611009,0.4888939771810462,-0.1428969980244792,0.24548875885595886
PC,252,1,3,327.31819891976954,716.6363978395391,825.8016862932687,2.6618746327317853,-0.6187859407938714,,,,
dLP,252,1,3,346.4116322658851,754.8232645317702,863.9885529854998,6.865090801663873,,-0.040438563915676726,,,
rLP,252,1,3,302.1427171155794,666.2854342311588,775.4507226848884,8.300868995672081,,,0.9485031245388919,,
mLP,252,1,3,314.9547907281697,691.9095814563394,801.0748699100691,4.621759409024861,,,,0.6302616294616337,
RELT,252,1,3,303.017576022957,668.035152045914,777.2004404996436,10.32799335627758,,,,,0.35174546192205924
PC + dLP,252,1,3,327.2835865885239,716.5671731770478,825.7324616307775,5.596678534231045,-0.29681231406471165,0.02570739678969128,,,
PC + rLP,252,1,3,300.38853823743824,662.7770764748765,771.9423649286061,6.211355222371328,-0.10211875163543206,,1.1330286388583968,,
PC + mLP,252,1,3,313.3889178330493,688.7778356660986,797.9431241198282,2.839468815320427,-0.22097796832089922,,,0.8849433199477482,
PC + RELT,252,1,3,282.3712079883694,626.7424159767388,735.9077044304685,3.9198768984931194,-0.4784173629689414,,,,0.9361333311479689
dLP + rLP,252,1,3,298.7322463989886,659.4644927979772,768.6297812517068,9.639967251086361,,-0.14377851308776468,0.859515463449173,,
dLP + mLP,252,1,3,312.67613515270506,687.3522703054101,796.5175587591398,8.214993649744407,,-0.14195353582806355,,0.35948431941083,
dLP + RELT,252,1,3,301.7613609335626,665.5227218671253,774.6880103208549,5.135529799860918,,-0.17246101414301007,,,0.7188036798970246
rLP + mLP,252,1,3,298.06084275858655,658.1216855171731,767.2869739709027,8.831996034182955,,,0.6897404470672338,0.16508576633544317,
rLP + RELT,252,1,3,256.86283376897075,575.7256675379415,684.8909559916711,6.4679343600556924,,,1.4328688629883342,,0.5938888802394933
mLP + RELT,252,1,3,277.8043872118336,617.6087744236672,726.7740628773969,5.469134517146848,,,,0.49978357368523246,0.6131888221354911
PC + dLP + rLP,252,1,3,298.28142472676734,658.5628494535347,767.7281379072643,9.123997777942721,-0.0382662462420105,-0.13048885083420764,0.8471306044250135,,
PC + dLP + mLP,252,1,3,312.20640652773955,686.4128130554791,795.5781015092088,5.188962213634162,-0.0733377885982876,-0.1789516700620214,,0.5202662893689981,
PC + dLP + RELT,252,1,3,282.31242439244767,626.6248487848953,735.790137238625,6.9079857478777695,-0.2677899816377921,-0.03199498162837329,,,0.5316646060880014
PC + rLP + mLP,252,1,3,297.71516669860523,657.4303333972105,766.5956218509401,8.089039369514984,-0.03808316079358696,,0.7329773473836303,0.15990664328887388,
PC + rLP + RELT,252,1,3,253.54307881178624,569.0861576235725,678.2514460773021,3.660328632037994,-0.25902952833259973,,2.223663360777238,,1.0885830235835854
PC + mLP + RELT,252,1,3,272.67088123699074,607.3417624739815,716.5070509277111,3.0970442979625634,-0.38167058923503056,,,0.6758503377899842,1.1678898416115646
dLP + rLP + mLP,252,1,3,294.48261918560235,650.9652383712047,760.1305268249343,3.714109073804406,,-0.3912846868360263,1.720010242188941,0.38817124583773316,
dLP + rLP + RELT,252,1,3,252.78020725595485,567.5604145119097,676.7257029656394,5.5431323987012995,,-0.31816607285162,1.7265217983231653,,0.6926832009376963
dLP + mLP + RELT,252,1,3,274.9431993788345,611.886398757669,721.0516872113986,7.6560262443574745,,-0.1973938594027675,,0.35892395243489283,0.4399999194131438
rLP + mLP + RELT,252,1,3,255.13757533855397,572.275150677108,681.4404391308376,7.866699534222874,,,1.0155081098879868,0.12636647047552704,0.4819512103862912
PC + dLP + rLP + mLP,252,1,3,294.39869841733946,650.7973968346789,759.9626852884086,6.734697746972856,0.02564449722171342,-0.2317847694658605,0.9663600525288899,0.2277510501909164,
PC + dLP + rLP + RELT,252,1,3,251.56593496869803,565.131869937396,674.2971583911257,7.306902380593579,-0.08616035433897905,-0.1878584870536997,1.1868975046658239,,0.5371939450964406
PC + dLP + mLP + RELT,252,1,3,271.81516773822506,605.6303354764501,714.7956239301798,8.846567255618798,-0.11256111765170483,-0.10316740991264463,,0.2478030007527127,0.4052769667584659
PC + rLP + mLP + RELT,252,1,3,252.90785960021358,567.8157192004271,676.9810076541568,5.508930472701872,-0.14961099257345498,,1.3638674714526986,0.11745892667080067,0.7177947454113279
dLP + rLP + mLP + RELT,252,1,3,251.31358475789972,564.6271695157994,673.7924579695291,9.240823403839656,,-0.1888010577398221,0.8959930679765337,0.09791636878089004,0.4085459440809061
